filename,entropy,block-frequency,chi-square,label
0054-xls.xls.c924ca,7.95246998,0.456834004,267.375,1
0054-xlsx.xlsx.c924ca,7.951450707,0.643575742,272.75,1
0055-doc.doc.c924ca,7.95960307,0.578985393,229.125,1
0055-docx.docx.c924ca,7.95047734,0.502033056,274.875,1
0055-jpg-fromweb.jpg.c924ca,7.950100582,0.056670202,283.875,1
0055-pdf.pdf.c924ca,7.959804337,0.899597557,226.5,1
0055-pptx.pptx.c924ca,7.957738923,0.389942103,242.125,1
0055-xls.xls.c924ca,7.958617072,0.628167082,231.25,1
0055-xlsx.xlsx.c924ca,7.951213882,0.9964944,273.125,1
0056-doc.doc.c924ca,7.9570764,0.843574151,243.875,1
0056-docx.docx.c924ca,7.95298459,0.33719767,259.625,1
0056-jpg-fromweb.jpg.c924ca,7.952212742,0.535252369,269.125,1
0056-pdf.pdf.c924ca,7.958499704,0.454734452,229.25,1
0056-pptx.pptx.c924ca,7.949333013,0.56852552,288.625,1
0056-xls.xls.c924ca,7.953118272,0.442108518,266.375,1
0056-xlsx.xlsx.c924ca,7.949041602,0.581023205,287.375,1
0057-doc.doc.c924ca,7.954087177,0.207476124,254.75,1
0057-docx.docx.c924ca,7.949824172,0.868029528,287.75,1
0057-jpg-fromweb.jpg.c924ca,7.958932282,0.101120142,229.25,1
0057-pdf.pdf.c924ca,7.962989679,0.599585836,205.25,1
0057-pptx.pptx.c924ca,7.953722424,0.904274199,260.5,1
0057-xls.xls.c924ca,7.954827609,0.544106714,254.375,1
0057-xlsx.xlsx.c924ca,7.955057235,0.559023099,256,1
0058-doc.doc.c924ca,7.955215719,0.990327397,253.125,1
0058-docx.docx.c924ca,7.950484564,0.920782025,277.75,1
0058-jpg-fromweb.jpg.c924ca,7.9557692,0.060374727,248.625,1
0058-pdf.pdf.c924ca,7.959273138,0.816606948,226,1
0058-pptx.pptx.c924ca,7.957659748,0.030966265,239.25,1
0058-xls.xls.c924ca,7.948564838,0.7647502,291.75,1
0058-xlsx.xlsx.c924ca,7.952058961,0.73537666,271.125,1
0059-doc.doc.c924ca,7.955289644,0.228169133,248.625,1
0059-docx.docx.c924ca,7.950324329,0.732537897,270.625,1
0059-jpg-fromweb.jpg.c924ca,7.955612143,0.973876695,251,1
0059-pdf.pdf.c924ca,7.955747458,0.361053393,250.75,1
0059-pptx.pptx.c924ca,7.956236186,0.255186307,246.875,1
0059-xls.xls.c924ca,7.95285656,0.464506948,268,1
0059-xlsx.xlsx.c924ca,7.962410885,0.443305828,211.125,1
0060-doc.doc.c924ca,7.950981786,0.344938761,273.5,1
0060-docx.docx.c924ca,7.956440273,0.736319827,242,1
0060-jpg-fromweb.jpg.c924ca,7.952815026,0.179021743,268.25,1
0060-pdf.pdf.c924ca,7.960362613,0.117991767,227.75,1
0060-pptx.pptx.c924ca,7.959985288,0.61959157,223,1
0060-xls.xls.c924ca,7.946957318,0.341455023,300.125,1
0060-xlsx.xlsx.c924ca,7.950566916,0.106236222,279,1
0061-doc.doc.c924ca,7.955222175,0.226165057,256.25,1
0061-docx.docx.c924ca,7.945323232,0.143295663,314.125,1
0061-jpg-fromweb.jpg.c924ca,7.957539802,0.097740889,241,1
0061-pdf.pdf.c924ca,7.949051802,0.688899343,288,1
0061-pptx.pptx.c924ca,7.954954299,0.394985714,255.5,1
0061-xls.xls.c924ca,7.955842848,0.254328702,246.625,1
0061-xlsx.xlsx.c924ca,7.952497147,0.539127113,266.25,1
0062-doc.doc.c924ca,7.949829546,0.405027497,282.625,1
0062-docx.docx.c924ca,7.945099224,0.839808012,311.375,1
0062-jpg-fromweb.jpg.c924ca,7.953149649,0.172123804,266,1
0062-pdf.pdf.c924ca,7.955283536,0.976873612,254.25,1
0062-pptx.pptx.c924ca,7.958098195,0.829803047,239,1
0062-xls.xls.c924ca,7.945388798,0.824295657,303.375,1
0062-xlsx.xlsx.c924ca,7.955181247,0.214754108,251.5,1
0063-doc.doc.c924ca,7.954831103,0.176178291,249.625,1
0063-docx.docx.c924ca,7.952985622,0.589777148,263.5,1
0063-jpg-fromweb.jpg.c924ca,7.956354226,0.969639652,246.375,1
0063-pdf.pdf.c924ca,7.962097355,0.909780039,211.75,1
0063-pptx.pptx.c924ca,7.967863109,0.253472743,181.375,1
0063-xls.xls.c924ca,7.957213602,0.558034091,240,1
0063-xlsx.xlsx.c924ca,7.954127028,0.734955568,255.375,1
0064-doc.doc.c924ca,7.964141331,0.120137451,206.5,1
0064-docx.docx.c924ca,7.95695386,0.286216011,246,1
0064-jpg-fromweb.jpg.c924ca,7.951532113,0.951222153,266.75,1
0064-pdf.pdf.c924ca,7.955591833,0.1800544,247,1
0064-pptx.pptx.c924ca,7.947804917,0.684500313,292.125,1
0064-xls.xls.c924ca,7.951610386,0.681453051,267.875,1
0064-xlsx.xlsx.c924ca,7.958995749,0.632968375,231.5,1
0065-doc.doc.c924ca,7.9521437,0.23629235,267.875,1
0065-docx.docx.c924ca,7.948988512,0.003278111,282.5,1
0065-jpg-fromweb.jpg.c924ca,7.95205659,0.223013543,266,1
0065-pdf.pdf.c924ca,7.956987871,0.601958642,239.625,1
0065-pptx.pptx.c924ca,7.958960308,0.700563156,231.375,1
0065-xls.xls.c924ca,7.953758774,0.780961544,265.125,1
0065-xlsx.xlsx.c924ca,7.948813178,0.616363284,279.625,1
0066-doc.doc.c924ca,7.955953244,0.369491991,239.5,1
0066-docx.docx.c924ca,7.950620349,0.431943433,280.75,1
0066-jpg-fromweb.jpg.c924ca,7.952901387,0.151571911,263.5,1
0066-pdf.pdf.c924ca,7.951219574,0.689404507,276.5,1
0066-pptx.pptx.c924ca,7.96105183,0.651471195,213,1
0066-xls.xls.c924ca,7.954726291,0.199615938,259,1
0066-xlsx.xlsx.c924ca,7.958822744,0.119792429,230.25,1
0067-doc.doc.c924ca,7.952010216,0.488222522,275.875,1
0067-docx.docx.c924ca,7.952652237,0.245423691,275,1
0067-jpg-fromweb.jpg.c924ca,7.955735402,0.541893908,245.75,1
0067-pdf.pdf.c924ca,7.956025233,0.484913666,248.375,1
0067-pptx.pptx.c924ca,7.959498112,0.943681133,231,1
0067-xls.xls.c924ca,7.957554812,0.74337687,239.375,1
0067-xlsx.xlsx.c924ca,7.960047766,0.465672126,227.25,1
0068-doc.doc.c924ca,7.955524466,0.333550269,251.625,1
0068-docx.docx.c924ca,7.953819963,0.020480949,262,1
0068-jpg-fromweb.jpg.c924ca,7.956484814,0.514208276,242.5,1
0068-pdf.pdf.c924ca,7.955052654,0.335714674,254.5,1
0068-pptx.pptx.c924ca,7.949324086,0.262935105,282.75,1
0068-xls.xls.c924ca,7.953658878,0.667610167,259,1
0068-xlsx.xlsx.c924ca,7.955130049,0.189526754,254,1
0069-doc.doc.c924ca,7.956222063,0.726819192,245.625,1
0069-docx.docx.c924ca,7.958871333,0.650946511,231.375,1
0069-jpg-fromweb.jpg.c924ca,7.956657385,0.154353348,246.5,1
0069-pdf.pdf.c924ca,7.948555999,0.256045554,290.625,1
0069-pptx.pptx.c924ca,7.951362843,0.651471195,274,1
0069-xls.xls.c924ca,7.951490042,0.384506708,276.5,1
0069-xlsx.xlsx.c924ca,7.953648572,0.758025564,260.75,1
0070-doc.doc.c924ca,7.951799918,0.464028483,276.5,1
0070-docx.docx.c924ca,7.947906475,0.089359546,287.375,1
0070-jpg-fromweb.jpg.c924ca,7.951337101,0.901695276,279.375,1
0070-pdf.pdf.c924ca,7.956053562,0.360796173,241.875,1
0070-pptx.pptx.c924ca,7.953990212,0.389734093,255.625,1
0070-xls.xls.c924ca,7.954256331,0.61959157,253.875,1
0070-xlsx.xlsx.c924ca,7.952360172,0.355479783,264.375,1
0071-doc.doc.c924ca,7.952858264,0.42548379,269.25,1
0071-docx.docx.c924ca,7.956599197,0.844279298,248.625,1
0071-jpg-fromweb.jpg.c924ca,7.956694872,0.602302263,246.875,1
0071-pdf.pdf.c924ca,7.9514773,0.448640553,269.125,1
0071-pptx.pptx.c924ca,7.954553701,0.573339955,255.75,1
0071-xls.xls.c924ca,7.958534749,0.475553751,231.5,1
0071-xlsx.xlsx.c924ca,7.953748975,0.518084589,257.625,1
0072-doc.doc.c924ca,7.965033801,0.689554691,197.625,1
0072-docx.docx.c924ca,7.951190874,0.846382904,274.5,1
0072-jpg-fromweb.jpg.c924ca,7.951982114,0.262541986,270.125,1
0072-pdf.pdf.c924ca,7.95746055,0.741050355,244.75,1
0072-pptx.pptx.c924ca,7.953821813,0.176860229,259.75,1
0072-xls.xls.c924ca,7.954656544,0.263415083,254.625,1
0072-xlsx.xlsx.c924ca,7.95137228,0.563434106,273.375,1
0073-doc.doc.c924ca,7.947987311,0.848629174,292.75,1
0073-docx.docx.c924ca,7.950213551,0.359022575,277.5,1
0073-jpg-fromweb.jpg.c924ca,7.954698543,0.226965399,252.25,1
0073-pdf.pdf.c924ca,7.950162329,0.9508094,278.25,1
0073-pptx.pptx.c924ca,7.949580468,0.615824602,277.5,1
0073-xls.xls.c924ca,7.951800997,0.191675316,270.125,1
0073-xlsx.xlsx.c924ca,7.956635424,0.351951384,240.875,1
0074-doc.doc.c924ca,7.958956651,0.11253166,234.5,1
0074-docx.docx.c924ca,7.953659316,0.221828721,259.875,1
0074-jpg-fromweb.jpg.c924ca,7.955729723,0.838367952,252,1
0074-pdf.pdf.c924ca,7.952344461,0.435598519,271.375,1
0074-pptx.pptx.c924ca,7.956274649,0.609887557,244.875,1
0074-xls.xls.c924ca,7.958100257,0.934156344,236,1
0074-xlsx.xlsx.c924ca,7.955563712,0.196750183,251.625,1
0075-doc.doc.c924ca,7.951923192,0.633759289,273.625,1
0075-docx.docx.c924ca,7.958006015,0.103421909,230.25,1
0075-jpg-fromweb.jpg.c924ca,7.954480053,0.307161251,257.5,1
0075-pdf.pdf.c924ca,7.955912656,0.172909068,241.625,1
0075-pptx.pptx.c924ca,7.956197471,0.207476124,244.875,1
0075-xls.xls.c924ca,7.95339751,0.473355067,260.875,1
0075-xlsx.xlsx.c924ca,7.953210379,0.668962927,264.375,1
0076-doc.doc.c924ca,7.952428238,0.178678405,271.375,1
0076-docx.docx.c924ca,7.958923721,0.090381059,231.5,1
0076-jpg-fromweb.jpg.c924ca,7.953890392,0.664506197,259.625,1
0076-pdf.pdf.c924ca,7.958690972,0.020353377,228.125,1
0076-pptx.pptx.c924ca,7.948505625,0.838006704,294.375,1
0076-xls.xls.c924ca,7.955354774,0.071291195,253,1
0076-xlsx.xlsx.c924ca,7.956097179,0.678731615,244.625,1
0077-doc.doc.c924ca,7.954671474,0.314635482,257.625,1
0077-docx.docx.c924ca,7.951207811,0.783104421,275.375,1
0077-jpg-fromweb.jpg.c924ca,7.952414086,0.847586984,263.625,1
0077-pdf.pdf.c924ca,7.952237044,0.544193956,259.875,1
0077-pptx.pptx.c924ca,7.958698482,0.347658434,234.75,1
0077-xls.xls.c924ca,7.948961132,0.395184469,296.125,1
0077-xlsx.xlsx.c924ca,7.957158498,0.751195577,238.625,1
0078-doc.doc.c924ca,7.958506782,0.947061578,234.625,1
0078-docx.docx.c924ca,7.947707548,0.35851559,285.25,1
0078-jpg-fromweb.jpg.c924ca,7.949630741,0.216739314,283.375,1
0078-pdf.pdf.c924ca,7.958615497,0.478854496,232.625,1
0078-pptx.pptx.c924ca,7.952172995,0.738245553,271.5,1
0078-xls.xls.c924ca,7.950501,0.47055127,279.125,1
0078-xlsx.xlsx.c924ca,7.953554543,0.529219093,258,1
0079-doc.doc.c924ca,7.9585376,0.350443682,232.125,1
0079-docx.docx.c924ca,7.960656143,0.071987647,220.375,1
0079-jpg-fromweb.jpg.c924ca,7.89968989,0.074252773,294.2230624,1
0079-pdf.pdf.c924ca,7.948180778,0.714828267,291.625,1
0079-pptx.pptx.c924ca,7.946857857,0.858630618,296.375,1
0079-xls.xls.c924ca,7.956033073,0.02122503,246,1
0079-xlsx.xlsx.c924ca,7.954084723,0.408390224,258.125,1
0080-doc.doc.c924ca,7.953290545,0.471101381,263.25,1
0080-docx.docx.c924ca,7.954563167,0.555159844,258.625,1
0080-jpg-fromweb.jpg.c924ca,7.960639829,0.546318885,218.75,1
0080-pdf.pdf.c924ca,7.954678833,0.71814054,257.75,1
0080-pptx.pptx.c924ca,7.94868344,0.653337183,280.625,1
0080-xls.xls.c924ca,7.951376825,0.319436319,272.75,1
0080-xlsx.xlsx.c924ca,7.956143057,0.199319893,243.75,1
0081-doc.doc.c924ca,7.951995762,0.193839711,271,1
0081-docx.docx.c924ca,7.961543966,0.934932712,218.5,1
0081-jpg-fromweb.jpg.c924ca,7.949481675,0.250047511,281.625,1
0081-pdf.pdf.c924ca,7.952873821,0.850193331,261.5,1
0081-pptx.pptx.c924ca,7.953230958,0.468962346,259.875,1
0081-xls.xls.c924ca,7.951999919,0.373847601,266.75,1
0081-xlsx.xlsx.c924ca,7.959128157,0.191589585,228.375,1
0082-doc.doc.c924ca,7.953566894,0.328163747,262,1
0082-docx.docx.c924ca,7.95147071,0.285669716,277.125,1
0082-jpg-fromweb.jpg.c924ca,7.954377611,0.673788299,251.875,1
0082-pdf.pdf.c924ca,7.9511425,0.06940362,279.875,1
0082-pptx.pptx.c924ca,7.95427639,0.667928705,255.25,1
0082-xls.xls.c924ca,7.956408064,0.489857965,248.875,1
0082-xlsx.xlsx.c924ca,7.940929687,0.837500899,333.75,1
0083-doc.doc.c924ca,7.958404613,0.91622575,232.625,1
0083-docx.docx.c924ca,7.963121425,0.33719767,205.25,1
0083-jpg-fromweb.jpg.c924ca,7.953298632,0.697943642,262.375,1
0083-pdf.pdf.c924ca,7.94422905,0.086275651,309.875,1
0083-pptx.pptx.c924ca,7.95468623,0.366413638,250.625,1
0083-xls.xls.c924ca,7.953096801,0.907335629,263.625,1
0083-xlsx.xlsx.c924ca,7.955669365,0.724973449,248.25,1
0084-doc.doc.c924ca,7.950728725,0.354470189,275.375,1
0084-docx.docx.c924ca,7.959795914,0.955331482,227.375,1
0084-jpg-fromweb.jpg.c924ca,7.955637863,0.250047511,248.625,1
0084-pdf.pdf.c924ca,7.957985644,0.13213248,234.75,1
0084-pptx.pptx.c924ca,7.951215925,0.257305421,278.5,1
0084-xls.xls.c924ca,7.950824997,0.569076891,281.25,1
0084-xlsx.xlsx.c924ca,7.954019964,0.666576597,253.25,1
0085-doc.doc.c924ca,7.952064317,0.45246041,270.125,1
0085-docx.docx.c924ca,7.954889787,0.641990323,257.75,1
0085-jpg-fromweb.jpg.c924ca,7.962304604,0.22776746,212.625,1
0085-pdf.pdf.c924ca,7.957523356,0.612808618,234.875,1
0085-pptx.pptx.c924ca,7.952539147,0.009019028,262.125,1
0085-xls.xls.c924ca,7.953927782,0.777076267,257.25,1
0085-xlsx.xlsx.c924ca,7.956569167,0.497605391,244.875,1
0086-doc.doc.c924ca,7.958374856,0.210575836,234.25,1
0086-docx.docx.c924ca,7.95118283,0.497605391,274.625,1
0086-jpg-fromweb.jpg.c924ca,7.955488314,0.801878458,251.625,1
0086-pdf.pdf.c924ca,7.956151879,0.191949788,247.75,1
0086-pptx.pptx.c924ca,7.949637031,0.967887564,283,1
0086-xls.xls.c924ca,7.953424243,0.556928196,257.125,1
0086-xlsx.xlsx.c924ca,7.951666209,0.514761989,276.5,1
0087-doc.doc.c924ca,7.955956638,0.346436437,246.125,1
0087-docx.docx.c924ca,7.955514141,0.796064934,252.625,1
0087-jpg-fromweb.jpg.c924ca,7.955432556,0.659832173,249.5,1
0087-pdf.pdf.c924ca,7.947559759,0.989598769,292,1
0087-pptx.pptx.c924ca,7.954799744,0.291165317,250.625,1
0087-xls.xls.c924ca,7.956051887,0.457381282,236.5,1
0087-xlsx.xlsx.c924ca,7.952072362,0.988248499,275.875,1
0088-doc.doc.c924ca,7.954004463,0.937188106,255.125,1
0088-docx.docx.c924ca,7.958635472,0.455192931,230,1
0088-jpg-fromweb.jpg.c924ca,7.946275247,0.789885906,297,1
0088-pdf.pdf.c924ca,7.957425417,0.761180785,239.75,1
0088-pptx.pptx.c924ca,7.952587237,0.034371068,266,1
0088-xls.xls.c924ca,7.958992336,0.796137503,231.125,1
0088-xlsx.xlsx.c924ca,7.951479025,0.090381059,272.125,1
0089-doc.doc.c924ca,7.95527177,0.083685986,254.375,1
0089-docx.docx.c924ca,7.960583381,0.097704998,224.875,1
0089-jpg-fromweb.jpg.c924ca,7.952900078,0.71871189,268.375,1
0089-pdf.pdf.c924ca,7.962807634,0.032601355,209.25,1
0089-pptx.pptx.c924ca,7.948778056,0.252169872,286.625,1
0089-xls.xls.c924ca,7.951825252,0.99143292,262.5,1
0089-xlsx.xlsx.c924ca,7.947318489,0.644631537,293.5,1
0090-doc.doc.c924ca,7.95344276,0.969354198,256.25,1
0090-docx.docx.c924ca,7.955099138,0.913164761,253.875,1
0090-jpg-fromweb.jpg.c924ca,7.955731083,0.574035118,252.125,1
0090-pdf.pdf.c924ca,7.955989396,0.074459087,250.5,1
0090-pptx.pptx.c924ca,7.954909456,0.335026168,259.125,1
0090-xls.xls.c924ca,7.955322981,0.897468962,244.75,1
0090-xlsx.xlsx.c924ca,7.949705677,0.524779633,277.75,1
0091-doc.doc.c924ca,7.954693395,0.492070344,260.375,1
0091-docx.docx.c924ca,7.951236381,0.78735644,274.375,1
0091-jpg-fromweb.jpg.c924ca,7.955981783,0.50424557,241.625,1
0091-pdf.pdf.c924ca,7.957629087,0.645966813,241.875,1
0091-pptx.pptx.c924ca,7.955114391,0.04524697,254.125,1
0091-xls.xls.c924ca,7.955074151,0.113951447,246.5,1
0091-xlsx.xlsx.c924ca,7.957451859,0.920335543,241.75,1
0092-doc.doc.c924ca,7.957083032,0.332265677,238.75,1
0092-docx.docx.c924ca,7.955141043,0.898004012,256.375,1
0092-jpg-fromweb.jpg.c924ca,7.958228223,0.510907942,231.25,1
0092-pdf.pdf.c924ca,7.952002821,0.533037711,269.375,1
0092-pptx.pptx.c924ca,7.954903634,0.78735644,249.875,1
0092-xls.xls.c924ca,7.955128337,0.691567742,245.125,1
0092-xlsx.xlsx.c924ca,7.955773857,0.612048894,246.875,1
0093-doc.doc.c924ca,7.960771893,0.351175683,217.75,1
0093-docx.docx.c924ca,7.957669996,0.391307073,237.625,1
0093-jpg-fromweb.jpg.c924ca,7.955898438,0.023864143,258.25,1
0093-pdf.pdf.c924ca,7.957325862,0.131136892,245,1
0093-pptx.pptx.c924ca,7.957536851,0.177201862,240.875,1
0093-xls.xls.c924ca,7.961004925,0.690413892,218.375,1
0093-xlsx.xlsx.c924ca,7.957737337,0.171236426,236.625,1
0094-doc.doc.c924ca,7.956456767,0.692572376,243.5,1
0094-docx.docx.c924ca,7.959964544,0.883256256,222.25,1
0094-jpg-fromweb.jpg.c924ca,7.958701471,0.320080318,232,1
0094-pdf.pdf.c924ca,7.956469337,0.799838593,243,1
0094-pptx.pptx.c924ca,7.955296657,0.519746047,255.125,1
0094-xls.xls.c924ca,7.954543139,0.129100874,253.75,1
0094-xlsx.xlsx.c924ca,7.949550811,0.185886428,291.875,1
0095-doc.doc.c924ca,7.954170578,0.415682397,260.5,1
0095-docx.docx.c924ca,7.958449906,0.266483621,224.625,1
0095-jpg-fromweb.jpg.c924ca,7.95457452,0.49098177,260.25,1
0095-pdf.pdf.c924ca,7.955505538,0.038051333,244.5,1
0095-pptx.pptx.c924ca,7.954419947,0.980025759,260.5,1
0095-xls.xls.c924ca,7.951088036,0.686019856,275,1
0095-xlsx.xlsx.c924ca,7.945781908,0.308109383,299.5,1
0096-doc.doc.c924ca,7.952334049,0.754394495,265.375,1
0096-docx.docx.c924ca,7.955572019,0.905831936,253.25,1
0096-jpg-fromweb.jpg.c924ca,7.944857627,0.966567461,312.625,1
0096-pdf.pdf.c924ca,7.96279395,0.112037702,211,1
0096-pptx.pptx.c924ca,7.948527829,0.313349574,295.25,1
0096-xls.xls.c924ca,7.956696553,0.283026278,243.5,1
0096-xlsx.xlsx.c924ca,7.953805329,0.825432267,258.25,1
0097-doc.doc.c924ca,7.955677174,0.750736946,247.375,1
0097-docx.docx.c924ca,7.959268872,0.341166389,224.75,1
0097-jpg-fromweb.jpg.c924ca,7.956525715,0.543000386,238.875,1
0097-pdf.pdf.c924ca,7.960272164,0.593780704,218.375,1
0097-pptx.pptx.c924ca,7.951251437,0.673788299,272,1
0097-xls.xls.c924ca,7.954928743,0.267751866,251.75,1
0097-xlsx.xlsx.c924ca,7.942491065,0.986362117,314.25,1
0098-doc.doc.c924ca,7.954773839,0.519785103,255,1
0098-docx.docx.c924ca,7.948318141,0.877916924,288.625,1
0098-jpg-fromweb.jpg.c924ca,7.954316694,0.411943744,257,1
0098-pdf.pdf.c924ca,7.950618275,0.232615795,281.25,1
0098-pptx.pptx.c924ca,7.956523631,0.528664187,246.125,1
0098-xls.xls.c924ca,7.960785197,0.071103407,219.5,1
0098-xlsx.xlsx.c924ca,7.948590701,0.017039375,286.5,1
0099-doc.doc.c924ca,7.955563631,0.912447199,254.875,1
0099-docx.docx.c924ca,7.953417909,0.098409737,264.5,1
0099-jpg-fromweb.jpg.c924ca,7.951625753,0.486541364,272,1
0099-pdf.pdf.c924ca,7.958531041,0.973423459,234.375,1
0099-pptx.pptx.c924ca,7.958815845,0.490429791,228.375,1
0099-xls.xls.c924ca,7.953331542,0.921228218,258.75,1
0099-xlsx.xlsx.c924ca,7.958582567,0.579378533,239.375,1
0100-doc.doc.c924ca,7.957067619,0.675144681,245.25,1
0100-docx.docx.c924ca,7.952228589,0.448095416,272.25,1
0100-jpg-fromweb.jpg.c924ca,7.955433426,0.341663904,243.5,1
0100-pdf.pdf.c924ca,7.951121547,0.723533962,277.125,1
0100-pptx.pptx.c924ca,7.955061548,0.86611916,253.375,1
0100-xls.xls.c924ca,7.94824772,0.025975146,292.75,1
0100-xlsx.xlsx.c924ca,7.950918012,0.52860759,274.5,1
0101-doc.doc.c924ca,7.954029637,0.117736176,262.25,1
0101-docx.docx.c924ca,7.956808116,0.376426807,241.5,1
0101-jpg-fromweb.jpg.c924ca,7.962586452,0.275737589,206.875,1
0101-pdf.pdf.c924ca,7.954326603,0.213208812,254,1
0101-pptx.pptx.c924ca,7.956248749,0.90043421,240.625,1
0101-xls.xls.c924ca,7.946765544,0.387640184,299,1
0101-xlsx.xlsx.c924ca,7.954242079,0.655659769,261,1
0102-doc.doc.c924ca,7.954417555,0.817273651,257.375,1
0102-docx.docx.c924ca,7.9502644,0.544193956,276.5,1
0102-jpg-fromweb.jpg.c924ca,7.955709988,0.938121942,246.125,1
0102-pdf.pdf.c924ca,7.94768687,0.287495524,292.875,1
0102-pptx.pptx.c924ca,7.956089485,0.557481177,250.125,1
0102-xls.xls.c924ca,7.952250719,0.956052757,271.75,1
0102-xlsx.xlsx.c924ca,7.953431348,0.685513647,258.5,1
0103-doc.doc.c924ca,7.953857596,0.653337183,263.875,1
0103-docx.docx.c924ca,7.957673128,0.849160056,242.375,1
0103-jpg-fromweb.jpg.c924ca,7.958340946,0.691422018,233.875,1
0103-pdf.pdf.c924ca,7.951797851,0.607182135,269.75,1
0103-pptx.pptx.c924ca,7.951234414,0.166939031,276.25,1
0103-xls.xls.c924ca,7.954660171,0.287038501,253.875,1
0103-xlsx.xlsx.c924ca,7.954289665,0.200427775,259.75,1
0104-doc.doc.c924ca,7.950632582,0.970100235,274.875,1
0104-docx.docx.c924ca,7.956885411,0.773999785,242,1
0104-jpg-fromweb.jpg.c924ca,7.953781778,0.973205776,258,1
0104-pdf.pdf.c924ca,7.953257195,0.747515118,262.875,1
0104-pptx.pptx.c924ca,7.953540563,0.909804021,258,1
0104-xls.xls.c924ca,7.954358082,0.199688749,254.75,1
0104-xlsx.xlsx.c924ca,7.952584822,0.691925606,267.25,1
0105-doc.doc.c924ca,7.948896124,0.641734254,286.125,1
0105-docx.docx.c924ca,7.950169685,0.003116885,277.5,1
0105-jpg-fromweb.jpg.c924ca,7.951203152,0.940720219,275.25,1
0105-pdf.pdf.c924ca,7.954854141,0.758028157,256.75,1
0105-pptx.pptx.c924ca,7.953965446,0.647022615,262.125,1
0105-xls.xls.c924ca,7.955007347,0.653567473,253.375,1
0105-xlsx.xlsx.c924ca,7.962103263,0.101761979,213.125,1
0106-doc.doc.c924ca,7.958559726,0.03862661,231.25,1
0106-docx.docx.c924ca,7.953175159,0.266923592,265.875,1
0106-jpg-fromweb.jpg.c924ca,7.958724137,0.291727602,232.75,1
0106-pdf.pdf.c924ca,7.953412404,0.907086196,259.25,1
0106-pptx.pptx.c924ca,7.95656595,0.794411071,243.25,1
0106-xls.xls.c924ca,7.957509867,0.520853725,239,1
0106-xlsx.xlsx.c924ca,7.961628391,0.117305698,217.875,1
0107-doc.doc.c924ca,7.953368694,0.794895466,264.625,1
0107-docx.docx.c924ca,7.950707993,0.937562896,284.5,1
0107-jpg-fromweb.jpg.c924ca,7.959533975,0.643047498,230,1
0107-pdf.pdf.c924ca,7.956338038,0.54253113,248.375,1
0107-pptx.pptx.c924ca,7.953039821,0.694577827,268.375,1
0107-xls.xls.c924ca,7.954436813,0.357502489,252.75,1
0107-xlsx.xlsx.c924ca,7.956721536,0.099983979,245.125,1
0108-doc.doc.c924ca,7.954927063,0.204834556,251.875,1
0108-docx.docx.c924ca,7.964160361,0.901173734,204.875,1
0108-jpg-fromweb.jpg.c924ca,7.950358931,0.596865727,277.375,1
0108-pdf.pdf.c924ca,7.953605012,0.982062173,257.875,1
0108-pptx.pptx.c924ca,7.953601064,0.70797765,263,1
0108-xls.xls.c924ca,7.955454012,0.116542066,250.25,1
0108-xlsx.xlsx.c924ca,7.955323846,0.536359567,259.25,1
0109-doc.doc.c924ca,7.948279253,0.81229616,292.625,1
0109-docx.docx.c924ca,7.96023015,0.52473071,227.875,1
0109-jpg-fromweb.jpg.c924ca,7.96453586,0.277978437,202.25,1
0109-pdf.pdf.c924ca,7.95007971,0.852753236,281,1
0109-pptx.pptx.c924ca,7.954852136,0.888075288,249.25,1
0109-xls.xls.c924ca,7.949598801,0.912225471,281.125,1
0109-xlsx.xlsx.c924ca,7.957580396,0.177651036,240.625,1
0110-doc.doc.c924ca,7.945578241,0.243330513,294.5,1
0110-docx.docx.c924ca,7.960163962,0.194564693,219.5,1
0110-jpg-fromweb.jpg.c924ca,7.958749102,0.888359641,230.375,1
0110-pdf.pdf.c924ca,7.954994391,0.441678365,257.125,1
0110-pptx.pptx.c924ca,7.95536516,0.802285029,253.875,1
0110-xls.xls.c924ca,7.952459017,0.775305541,267.5,1
0110-xlsx.xlsx.c924ca,7.951528243,0.590500726,269,1
0111-doc.doc.c924ca,7.952933488,0.327366419,270.125,1
0111-docx.docx.c924ca,7.955652908,0.619285874,248.5,1
0111-jpg-fromweb.jpg.c924ca,7.95978941,0.652287203,222.875,1
0111-pdf.pdf.c924ca,7.958411649,0.970934951,232.625,1
0111-pptx.pptx.c924ca,7.951091185,0.161751857,276.625,1
0111-xls.xls.c924ca,7.954660729,0.995034152,253.375,1
0111-xlsx.xlsx.c924ca,7.95871528,0.71190066,234.75,1
0112-doc.doc.c924ca,7.956895559,0.783056741,244.75,1
0112-docx.docx.c924ca,7.958624727,0.078128283,234.75,1
0112-jpg-fromweb.jpg.c924ca,7.962110177,0.581731822,209.875,1
0112-pdf.pdf.c924ca,7.956381405,0.393933492,246.25,1
0112-pptx.pptx.c924ca,7.955887909,0.159200363,247.375,1
0112-xls.xls.c924ca,7.950147529,0.85326643,277.75,1
0112-xlsx.xlsx.c924ca,7.952913832,0.34944005,263.375,1
0113-doc.doc.c924ca,7.961458846,0.42372627,218.625,1
0113-docx.docx.c924ca,7.957884572,0.484913666,235.5,1
0113-jpg-fromweb.jpg.c924ca,7.958118842,0.595231948,234.5,1
0113-pdf.pdf.c924ca,7.954367311,0.7073751,256.375,1
